home,away,market,line,p_over,p_under,fair_odds_over,fair_odds_under,bookmaker_odds_over,bookmaker_odds_under,implied_p_over,implied_p_under,over_price_boost,margin,overround,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_squeeze,alpha_pre_uncertainty,alpha_used,low_sample_flag,home_matches_w,away_matches_w,promoted_home_flag,promoted_away_flag,promoted_pair_flag,p_home,p_draw,p_away,fair_odds_home,fair_odds_draw,fair_odds_away,bookmaker_odds_home,bookmaker_odds_draw,bookmaker_odds_away,mu_home_goals,mu_away_goals,mu_total_goals,calib_temp,calib_rows,gameweek,home_team,away_team
Nottingham Forest,Wolverhampton Wanderers,corners_total,12.5,0.19922,0.80078,5.019576347756249,1.2487824371238043,4.647755877552082,1.1562800343738926,0.21515760000000003,0.8648424000000001,0.0,0.08,0.08000000000000007,9.771558444101517,9.84,5.687350210312213,4.084208233789304,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.76937752014556,30.840236377902784,0,0,0,0.2859358397746479,0.30782077791893975,0.4062433823064123,3.497288065700757,3.24864359956668,2.461578559932681,3.777071110956818,3.5085350875320147,2.6585048447272954,1.6256705146465549,0.8667293089841882,2.492399823630743,2.9,1010,26,Nottingham Forest,Wolverhampton Wanderers
Crystal Palace,Burnley,corners_total,7.5,0.62338,0.37661999999999995,1.6041579774776218,2.6551962190005844,1.4853314606274275,2.4585150175931334,0.6732504000000001,0.4067496,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,8.5,0.49471333333333334,0.5052866666666667,2.021372646785344,1.979074584724183,1.8716413396160587,1.8324764673372065,0.5342904,0.5457096,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,9.5,0.37041666666666667,0.6295833333333334,2.699662542182227,1.588352084712111,2.499687539057618,1.470696374733436,0.40005,0.67995,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,10.5,0.26289666666666667,0.7371033333333333,3.8037758815250604,1.356661888202016,3.5220147051157964,1.2561684150018666,0.2839284,0.7960716000000001,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,11.5,0.17600333333333334,0.8239966666666667,5.681710573663377,1.213597142383262,5.2608431237623865,1.1237010577622797,0.19008360000000002,0.8899164,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,12.5,0.11240166666666666,0.8875983333333334,8.896665233315046,1.126635734256674,8.237652993810228,1.043181235422846,0.12139380000000001,0.9586062000000001,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Aston Villa,Brighton & Hove Albion,corners_total,7.5,0.72873,0.27127,1.372250353354466,3.686364139049655,1.2706021790319129,3.4133001287496803,0.7870284000000001,0.29297160000000005,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
Aston Villa,Brighton & Hove Albion,corners_total,8.5,0.6118466666666666,0.38815333333333335,1.6343964174030532,2.576301461621696,1.513330016113938,2.385464316316385,0.6607944,0.41920560000000007,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
Aston Villa,Brighton & Hove Albion,corners_total,9.5,0.48875,0.51125,2.0460358056265986,1.9559902200488999,1.8944775978024058,1.811102055600833,0.52785,0.55215,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
Aston Villa,Brighton & Hove Albion,corners_total,10.5,0.37138,0.62862,2.6926598093596854,1.590786166523496,2.493203527184894,1.4729501541884222,0.4010904,0.6789096,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
Aston Villa,Brighton & Hove Albion,corners_total,11.5,0.26934833333333336,0.7306516666666667,3.712664517446429,1.3686412357917932,3.4376523309689153,1.2672604035109194,0.29089620000000005,0.7891038000000001,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
Aston Villa,Brighton & Hove Albion,corners_total,12.5,0.18566,0.8143400000000001,5.386189809328881,1.227988309551293,4.987212786415631,1.1370262125474935,0.2005128,0.8794872000000001,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
Manchester City,Fulham,corners_total,7.5,0.7237683333333333,0.27623166666666665,1.3816575745922384,3.6201497535281377,1.2793125690668872,3.3519905125260534,0.7816698000000001,0.2983302,0.0,0.08,0.08000000000000007,9.585959281368648,9.84,6.026944863049719,3.559014418318929,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.924594266546833,0,0,0,0.2693766317335271,0.2907049810560323,0.4399183872104407,3.7122744967322205,3.4399135383485353,2.2731489045981546,4.009256456470799,3.7151066214164183,2.455000816966007,2.168141381504325,0.9634849746993547,3.1316263562036797,2.9,1010,26,Manchester City,Fulham
Manchester City,Fulham,corners_total,8.5,0.6071483333333333,0.3928516666666667,1.6470439678387216,2.5454900280428148,1.5250407109617792,2.356935211150754,0.6557202,0.4242798000000001,0.0,0.08,0.08000000000000007,9.585959281368648,9.84,6.026944863049719,3.559014418318929,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.924594266546833,0,0,0,0.2693766317335271,0.2907049810560323,0.4399183872104407,3.7122744967322205,3.4399135383485353,2.2731489045981546,4.009256456470799,3.7151066214164183,2.455000816966007,2.168141381504325,0.9634849746993547,3.1316263562036797,2.9,1010,26,Manchester City,Fulham
Manchester City,Fulham,corners_total,9.5,0.48464,0.51536,2.0633872565203037,1.940391182862465,1.910543756037318,1.7966585026504303,0.5234112000000001,0.5565888000000001,0.0,0.08,0.08000000000000007,9.585959281368648,9.84,6.026944863049719,3.559014418318929,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.924594266546833,0,0,0,0.2693766317335271,0.2907049810560323,0.4399183872104407,3.7122744967322205,3.4399135383485353,2.2731489045981546,4.009256456470799,3.7151066214164183,2.455000816966007,2.168141381504325,0.9634849746993547,3.1316263562036797,2.9,1010,26,Manchester City,Fulham
Manchester City,Fulham,corners_total,10.5,0.36853833333333336,0.6314616666666666,2.713421941634294,1.5836274041443532,2.512427723735457,1.4663216705040305,0.3980214,0.6819786,0.0,0.08,0.08000000000000007,9.585959281368648,9.84,6.026944863049719,3.559014418318929,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.924594266546833,0,0,0,0.2693766317335271,0.2907049810560323,0.4399183872104407,3.7122744967322205,3.4399135383485353,2.2731489045981546,4.009256456470799,3.7151066214164183,2.455000816966007,2.168141381504325,0.9634849746993547,3.1316263562036797,2.9,1010,26,Manchester City,Fulham
Manchester City,Fulham,corners_total,11.5,0.2662216666666667,0.7337783333333333,3.7562682726800345,1.3628093861225121,3.4780261784074393,1.2618605427060297,0.28751940000000004,0.7924806,0.0,0.08,0.08000000000000007,9.585959281368648,9.84,6.026944863049719,3.559014418318929,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.924594266546833,0,0,0,0.2693766317335271,0.2907049810560323,0.4399183872104407,3.7122744967322205,3.4399135383485353,2.2731489045981546,4.009256456470799,3.7151066214164183,2.455000816966007,2.168141381504325,0.9634849746993547,3.1316263562036797,2.9,1010,26,Manchester City,Fulham
Manchester City,Fulham,corners_total,12.5,0.18346166666666666,0.8165383333333334,5.450729943584945,1.2246822459855935,5.04697216998606,1.1339650425792531,0.1981386,0.8818614000000001,0.0,0.08,0.08000000000000007,9.585959281368648,9.84,6.026944863049719,3.559014418318929,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.924594266546833,0,0,0,0.2693766317335271,0.2907049810560323,0.4399183872104407,3.7122744967322205,3.4399135383485353,2.2731489045981546,4.009256456470799,3.7151066214164183,2.455000816966007,2.168141381504325,0.9634849746993547,3.1316263562036797,2.9,1010,26,Manchester City,Fulham
Sunderland,Liverpool,corners_total,7.5,0.6296666666666667,0.3703333333333333,1.5881418740074111,2.7002700270027007,1.4705017351920473,2.5002500250025004,0.6800400000000001,0.39996,0.0,0.08,0.08000000000000007,8.709750793103911,9.84,3.3169652129156577,5.392785580188254,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,18.4926373058336,30.817687212857102,1,0,0,0.36743090972029135,0.3114419998177395,0.3211270904619692,2.721600098264066,3.210870725801963,3.114031888625196,2.939328106125191,3.46774038386612,3.3631544397152116,1.0775652862533744,1.3715861046452562,2.4491513908986304,2.9,1010,26,Sunderland,Liverpool
Sunderland,Liverpool,corners_total,8.5,0.5008583333333333,0.4991416666666667,1.9965725504550522,2.0034392373574637,1.8486782874583814,1.8550363308865403,0.540927,0.539073,0.0,0.08,0.08000000000000007,8.709750793103911,9.84,3.3169652129156577,5.392785580188254,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,18.4926373058336,30.817687212857102,1,0,0,0.36743090972029135,0.3114419998177395,0.3211270904619692,2.721600098264066,3.210870725801963,3.114031888625196,2.939328106125191,3.46774038386612,3.3631544397152116,1.0775652862533744,1.3715861046452562,2.4491513908986304,2.9,1010,26,Sunderland,Liverpool
Sunderland,Liverpool,corners_total,9.5,0.37664,0.62336,2.655055225148683,1.6042094455852156,2.458384467730262,1.4853791162826069,0.4067712,0.6732288000000001,0.0,0.08,0.08000000000000007,8.709750793103911,9.84,3.3169652129156577,5.392785580188254,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,18.4926373058336,30.817687212857102,1,0,0,0.36743090972029135,0.3114419998177395,0.3211270904619692,2.721600098264066,3.210870725801963,3.114031888625196,2.939328106125191,3.46774038386612,3.3631544397152116,1.0775652862533744,1.3715861046452562,2.4491513908986304,2.9,1010,26,Sunderland,Liverpool
Sunderland,Liverpool,corners_total,10.5,0.2684033333333333,0.7315966666666667,3.7257361433663267,1.3668733682949166,3.4497556883021545,1.2656234891619598,0.2898756,0.7901244000000001,0.0,0.08,0.08000000000000007,8.709750793103911,9.84,3.3169652129156577,5.392785580188254,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,18.4926373058336,30.817687212857102,1,0,0,0.36743090972029135,0.3114419998177395,0.3211270904619692,2.721600098264066,3.210870725801963,3.114031888625196,2.939328106125191,3.46774038386612,3.3631544397152116,1.0775652862533744,1.3715861046452562,2.4491513908986304,2.9,1010,26,Sunderland,Liverpool
Sunderland,Liverpool,corners_total,11.5,0.18086166666666667,0.8191383333333333,5.529087608393155,1.220795022411762,5.119525563326995,1.1303657614923721,0.19533060000000002,0.8846694,0.0,0.08,0.08000000000000007,8.709750793103911,9.84,3.3169652129156577,5.392785580188254,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,18.4926373058336,30.817687212857102,1,0,0,0.36743090972029135,0.3114419998177395,0.3211270904619692,2.721600098264066,3.210870725801963,3.114031888625196,2.939328106125191,3.46774038386612,3.3631544397152116,1.0775652862533744,1.3715861046452562,2.4491513908986304,2.9,1010,26,Sunderland,Liverpool
Sunderland,Liverpool,corners_total,12.5,0.11583,0.88417,8.6333419666753,1.1310042186457356,7.99383515432898,1.047226128375681,0.12509640000000002,0.9549036000000001,0.0,0.08,0.08000000000000007,8.709750793103911,9.84,3.3169652129156577,5.392785580188254,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,18.4926373058336,30.817687212857102,1,0,0,0.36743090972029135,0.3114419998177395,0.3211270904619692,2.721600098264066,3.210870725801963,3.114031888625196,2.939328106125191,3.46774038386612,3.3631544397152116,1.0775652862533744,1.3715861046452562,2.4491513908986304,2.9,1010,26,Sunderland,Liverpool
Brentford,Arsenal,corners_total,7.5,0.7295033333333333,0.2704966666666667,1.370795655491636,3.696903227396517,1.2692552365663294,3.4230585438856633,0.7878636,0.2921364000000001,0.0,0.08,0.08000000000000007,9.642111120067966,9.84,3.4479440377816015,6.194167082286365,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.72685375118634,0,0,0,0.39733645443525517,0.3043842690692721,0.29827927649547287,2.5167587540421543,3.285320897356949,3.3525627785783416,2.7180994543655266,3.5481465691455054,3.6207678008646096,1.0122362878068563,1.667542992176533,2.6797792799833893,2.9,1010,26,Brentford,Arsenal
Brentford,Arsenal,corners_total,8.5,0.6136816666666667,0.3863183333333333,1.629509327582976,2.588538812982385,1.5088049329472,2.396795197205912,0.6627762,0.41722380000000003,0.0,0.08,0.08000000000000007,9.642111120067966,9.84,3.4479440377816015,6.194167082286365,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.72685375118634,0,0,0,0.39733645443525517,0.3043842690692721,0.29827927649547287,2.5167587540421543,3.285320897356949,3.3525627785783416,2.7180994543655266,3.5481465691455054,3.6207678008646096,1.0122362878068563,1.667542992176533,2.6797792799833893,2.9,1010,26,Brentford,Arsenal
Brentford,Arsenal,corners_total,9.5,0.491445,0.508555,2.034815696568283,1.9663556547472743,1.8840886079335957,1.82069968032155,0.5307606,0.5492394,0.0,0.08,0.08000000000000007,9.642111120067966,9.84,3.4479440377816015,6.194167082286365,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.72685375118634,0,0,0,0.39733645443525517,0.3043842690692721,0.29827927649547287,2.5167587540421543,3.285320897356949,3.3525627785783416,2.7180994543655266,3.5481465691455054,3.6207678008646096,1.0122362878068563,1.667542992176533,2.6797792799833893,2.9,1010,26,Brentford,Arsenal
Brentford,Arsenal,corners_total,10.5,0.374455,0.625545,2.6705478628940726,1.5986060155544364,2.4727295026796967,1.4801907551429965,0.40441140000000003,0.6755886000000001,0.0,0.08,0.08000000000000007,9.642111120067966,9.84,3.4479440377816015,6.194167082286365,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.72685375118634,0,0,0,0.39733645443525517,0.3043842690692721,0.29827927649547287,2.5167587540421543,3.285320897356949,3.3525627785783416,2.7180994543655266,3.5481465691455054,3.6207678008646096,1.0122362878068563,1.667542992176533,2.6797792799833893,2.9,1010,26,Brentford,Arsenal
Brentford,Arsenal,corners_total,11.5,0.27145833333333336,0.7285416666666666,3.6838066001534915,1.372605090077209,3.410932037179159,1.2709306389603787,0.293175,0.786825,0.0,0.08,0.08000000000000007,9.642111120067966,9.84,3.4479440377816015,6.194167082286365,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.72685375118634,0,0,0,0.39733645443525517,0.3043842690692721,0.29827927649547287,2.5167587540421543,3.285320897356949,3.3525627785783416,2.7180994543655266,3.5481465691455054,3.6207678008646096,1.0122362878068563,1.667542992176533,2.6797792799833893,2.9,1010,26,Brentford,Arsenal
Brentford,Arsenal,corners_total,12.5,0.18777,0.81223,5.325664376630985,1.2311783608091305,4.931170719102763,1.1399799637121577,0.20279160000000002,0.8772084000000001,0.0,0.08,0.08000000000000007,9.642111120067966,9.84,3.4479440377816015,6.194167082286365,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.924594266546833,30.72685375118634,0,0,0,0.39733645443525517,0.3043842690692721,0.29827927649547287,2.5167587540421543,3.285320897356949,3.3525627785783416,2.7180994543655266,3.5481465691455054,3.6207678008646096,1.0122362878068563,1.667542992176533,2.6797792799833893,2.9,1010,26,Brentford,Arsenal
